centris_no,property_type,price,year_built,lot_area,net_area,small region,big region,bedroom,bathroom,listing_hyperlink
9534567,House for sale,549000,1950,4,0,montreal-lasalle,montreal,4,4,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/9534567?view=Summary
9534567,House for sale,549000,1950,4,0,montreal-lasalle,montreal,4,4,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/9534567?view=Summary
9534567,House for sale,549000,1950,4,0,montreal-lasalle,montreal,4,4,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/9534567?view=Summary
9534567,House for sale,549000,1950,4,0,montreal-lasalle,montreal,4,4,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/9534567?view=Summary
9534567,House for sale,549000,1950,4,0,montreal-lasalle,montreal,4,4,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/9534567?view=Summary
9534567,House for sale,549000,1950,4,0,montreal-lasalle,montreal,4,4,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/9534567?view=Summary
10479710,House for sale,708500,2020,0,0,montreal-lasalle,montreal,5,3,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/10479710?view=Summary
11014446,Condominium house for sale,654900,2020,0,0,montreal-lasalle,montreal,3,1,https://www.centris.ca/en/condominium-houses~for-sale~montreal-lasalle/11014446?view=Summary
11588888,House for sale,739000,1944,4,0,montreal-lasalle,montreal,3,2,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/11588888?view=Summary
27619670,House for sale,999000,1910,7,0,montreal-lasalle,montreal,3,3,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/27619670?view=Summary
21463040,House for sale,729000,1979,3,0,montreal-lasalle,montreal,4,2,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/21463040?view=Summary
12116961,House for sale,349000,1930,0,0,montreal-lasalle,montreal,2,1,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/12116961?view=Summary
17035122,House for sale,708500,2020,0,0,montreal-lasalle,montreal,5,3,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/17035122?view=Summary
21592468,House for sale,939000,1978,4,0,montreal-lasalle,montreal,5,1,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/21592468?view=Summary
12821764,House for sale,649000,1948,2,0,montreal-lasalle,montreal,4,2,https://www.centris.ca/en/houses~for-sale~montreal-lasalle/12821764?view=Summary
